Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,BillboardHit,artist_score
0.7609999999999999,0.851,4.0,-9.779,0.0,0.0524,0.0546,0.122,0.036000000000000004,0.752,122.065,1,1
0.521,0.26,3.0,-15.870999999999999,1.0,0.0306,0.6509999999999999,0.0,0.156,0.21899999999999997,96.02,1,1
0.8,0.361,6.0,-10.849,0.0,0.0635,0.0355,3.75e-06,0.0668,0.887,93.059,1,1
0.541,0.863,9.0,-8.976,1.0,0.0316,0.0175,0.000469,0.327,0.929,114.196,1,0
0.9490000000000001,0.6459999999999999,5.0,-3.728,0.0,0.0484,0.0705,1.1400000000000001e-05,0.213,0.927,121.007,1,1
0.505,0.518,2.0,-8.601,1.0,0.023,0.40299999999999997,0.0,0.129,0.47200000000000003,81.01899999999998,1,1
0.7909999999999999,0.733,6.0,-5.215,0.0,0.052000000000000005,0.147,0.000381,0.0713,0.7609999999999999,114.98,1,1
0.547,0.485,7.0,-5.367999999999999,1.0,0.0292,0.467,0.0,0.0736,0.243,145.05700000000004,1,1
0.6609999999999999,0.847,7.0,-11.855,1.0,0.0349,0.225,0.835,0.0863,0.71,125.86200000000001,1,0
0.54,0.534,4.0,-8.032,1.0,0.0293,0.546,8.37e-06,0.14400000000000002,0.34600000000000003,85.98299999999998,1,1
0.621,0.644,2.0,-5.624,1.0,0.115,0.0466,0.0,0.5489999999999999,0.526,168.015,1,1
0.693,0.655,8.0,-8.75,1.0,0.0279,0.00214,0.0182,0.105,0.7290000000000001,99.77600000000001,1,1
0.633,0.473,9.0,-6.722,1.0,0.281,0.022000000000000002,0.0,0.379,0.223,89.51899999999998,1,1
0.85,0.48200000000000004,1.0,-6.684,0.0,0.102,0.0246,0.0,0.387,0.217,100.95700000000001,1,1
0.8320000000000001,0.838,1.0,-5.414,0.0,0.0421,0.0791,0.0,0.152,0.965,100.021,1,0
0.75,0.446,1.0,-8.059,0.0,0.0759,0.282,0.0,0.11900000000000001,0.29100000000000004,119.48899999999999,1,1
0.5820000000000001,0.855,6.0,-4.959,1.0,0.331,0.0438,0.0,0.106,0.6509999999999999,104.963,1,0
0.39399999999999996,0.693,9.0,-6.992999999999999,1.0,0.0938,0.675,0.0,0.115,0.433,164.00400000000005,1,1
0.72,0.7340000000000001,6.0,-4.515,1.0,0.0316,0.0856,0.0,0.303,0.37,115.999,1,1
0.696,0.627,4.0,-5.629,1.0,0.0334,0.0685,0.0,0.0993,0.322,116.04700000000001,1,0
0.535,0.7120000000000001,6.0,-5.952999999999999,0.0,0.035,0.000131,0.361,0.114,0.619,114.97399999999999,1,1
0.723,0.647,11.0,-9.177999999999999,0.0,0.0317,0.0768,0.00023700000000000001,0.131,0.653,137.336,1,0
0.547,0.693,0.0,-8.786,1.0,0.0353,9.240000000000001e-05,5.460000000000001e-05,0.113,0.583,119.56700000000001,1,0
0.47,0.794,1.0,-5.784,1.0,0.0438,0.16,0.0,0.0927,0.6729999999999999,159.983,1,1
0.6709999999999999,0.684,7.0,-12.216,1.0,0.0391,0.245,0.00406,0.0592,0.8859999999999999,119.525,1,1
0.5920000000000001,0.818,5.0,-3.33,0.0,0.0643,0.0034,0.0006490000000000001,0.622,0.9259999999999999,191.917,1,1
0.5589999999999999,0.8190000000000001,7.0,-4.771,1.0,0.0508,0.319,1.32e-06,0.581,0.5660000000000001,154.93,1,1
0.519,0.517,1.0,-7.5310000000000015,1.0,0.0286,0.0537,0.0,0.0928,0.344,141.808,1,1
0.5589999999999999,0.9570000000000001,7.0,-4.131,0.0,0.0539,0.14800000000000002,0.0,0.13,0.762,144.00799999999995,1,1
0.684,0.606,5.0,-7.268,0.0,0.0504,0.17,0.0,0.057999999999999996,0.723,127.90100000000001,1,1
0.575,0.746,4.0,-5.393,1.0,0.0326,0.00875,0.0,0.768,0.607,109.789,1,1
0.878,0.6509999999999999,11.0,-8.074,0.0,0.252,0.0178,0.0,0.0408,0.102,92.02799999999999,1,1
0.706,0.7509999999999999,9.0,-6.3229999999999995,1.0,0.0708,0.17300000000000001,0.0,0.168,0.195,91.031,1,0
0.568,0.94,1.0,-5.401,1.0,0.0411,0.00043099999999999996,4.96e-05,0.0779,0.738,97.096,1,1
0.726,0.731,5.0,-7.2639999999999985,1.0,0.0383,0.41100000000000003,7.18e-05,0.084,0.513,115.905,1,1
0.638,0.342,11.0,-11.225,1.0,0.0255,0.706,0.0965,0.0746,0.31,84.009,1,1
0.7509999999999999,0.836,6.0,-5.676,1.0,0.19399999999999998,0.309,3.71e-05,0.292,0.67,90.846,1,0
0.504,0.775,1.0,-7.8439999999999985,1.0,0.0331,0.0614,2.26e-05,0.307,0.8420000000000001,101.82700000000001,1,0
0.78,0.69,1.0,-4.958,0.0,0.0445,0.0565,8.190000000000001e-05,0.0716,0.341,98.00200000000001,1,1
0.59,0.63,0.0,-10.378,1.0,0.0318,0.134,0.00018600000000000002,0.2,0.619,96.814,1,0
0.551,0.794,0.0,-5.995,1.0,0.0341,0.0594,2.01e-05,0.231,0.5870000000000001,165.813,1,0
0.632,0.892,4.0,-4.7219999999999995,1.0,0.0353,0.0778,0.0,0.129,0.7809999999999999,132.83700000000002,1,1
0.5329999999999999,0.621,0.0,-6.285,1.0,0.032,0.0549,0.0,0.21899999999999997,0.27899999999999997,81.594,1,0
0.599,0.893,1.0,-4.404,0.0,0.0376,0.018000000000000002,0.0,0.0772,0.591,107.03299999999999,1,1
0.727,0.649,0.0,-5.356,1.0,0.0338,0.6609999999999999,0.0,0.111,0.669,129.99200000000002,1,1
0.634,0.528,1.0,-8.834,1.0,0.0309,0.11699999999999999,2.26e-06,0.0565,0.18,128.0,1,1
0.813,0.9490000000000001,3.0,-2.563,0.0,0.0336,0.486,9.75e-06,0.11199999999999999,0.792,115.061,1,1
0.389,0.9590000000000001,10.0,-1.886,1.0,0.0745,0.00040599999999999995,1.09e-05,0.335,0.597,151.334,1,0
0.619,0.84,0.0,-8.493,1.0,0.038,0.0421,0.00301,0.387,0.7609999999999999,139.023,1,1
0.603,0.835,3.0,-7.303,0.0,0.0282,0.0294,0.149,0.0906,0.8220000000000001,124.994,1,1
0.5429999999999999,0.43,7.0,-7.483,1.0,0.0308,0.5579999999999999,6.46e-06,0.141,0.27699999999999997,131.908,1,0
0.483,0.841,1.0,-7.494,0.0,0.0523,0.000172,0.861,0.10800000000000001,0.129,159.747,1,1
0.691,0.899,5.0,-3.471,1.0,0.0493,0.0518,2.23e-06,0.217,0.754,103.051,1,0
0.8909999999999999,0.7140000000000001,4.0,-6.055,0.0,0.14,0.20199999999999999,0.000234,0.0521,0.818,100.97200000000001,1,1
0.736,0.8109999999999999,9.0,-4.17,0.0,0.081,0.00132,0.00014199999999999998,0.107,0.609,103.50200000000001,1,0
0.4370000000000001,0.6759999999999999,7.0,-5.607,1.0,0.0253,0.0104,0.00456,0.145,0.444,86.83200000000002,1,0
0.588,0.804,11.0,-4.006,1.0,0.0333,0.00336,0.00172,0.0358,0.736,120.015,1,1
0.449,0.789,3.0,-3.114,1.0,0.0351,0.0035700000000000007,0.0,0.0816,0.251,141.922,1,1
0.23600000000000002,0.718,6.0,-4.275,1.0,0.0295,0.045,0.00040599999999999995,0.168,0.361,85.07700000000001,1,1
0.602,0.945,2.0,-3.293,1.0,0.0623,0.0663,0.0,0.386,0.7609999999999999,143.844,1,1
0.564,0.9470000000000001,2.0,-4.998,1.0,0.0448,7.81e-06,0.828,0.373,0.35100000000000003,100.00200000000001,1,1
0.7759999999999999,0.731,9.0,-12.264000000000001,1.0,0.43,0.0945,0.00027400000000000005,0.318,0.485,92.39399999999999,1,1
0.496,0.82,5.0,-5.155,1.0,0.11199999999999999,0.158,0.24600000000000002,0.13,0.5489999999999999,110.977,1,1
0.8109999999999999,0.634,4.0,-10.408,0.0,0.0714,0.00469,0.00943,0.22399999999999998,0.273,107.915,1,1
0.45399999999999996,0.882,2.0,-4.254,0.0,0.0294,3.76e-06,0.6629999999999999,0.107,0.613,140.054,1,0
0.7340000000000001,0.6679999999999999,0.0,-3.935,0.0,0.0349,0.0526,0.0,0.0925,0.6509999999999999,99.971,1,0
0.456,0.642,10.0,-5.343,1.0,0.0285,0.0443,5.99e-05,0.0959,0.513,143.852,1,0
0.762,0.6459999999999999,10.0,-8.69,0.0,0.092,0.0105,2.14e-06,0.0406,0.8190000000000001,95.992,1,1
0.614,0.919,11.0,-3.011,0.0,0.0413,0.00577,0.0,0.33399999999999996,0.514,104.06299999999999,1,1
0.47200000000000003,0.48,1.0,-11.892999999999999,1.0,0.0308,0.000204,0.00275,0.0914,0.126,123.023,1,1
0.586,0.872,7.0,-5.066,1.0,0.0483,0.018000000000000002,0.0,0.622,0.7290000000000001,159.925,1,1
0.28,0.9079999999999999,2.0,-5.5089999999999995,0.0,0.109,0.0327,8.85e-06,0.18,0.26,118.698,1,1
0.775,0.731,8.0,-5.4460000000000015,1.0,0.134,0.18899999999999997,0.0,0.129,0.821,131.105,1,1
0.78,0.902,8.0,-8.383,1.0,0.16899999999999998,0.0346,0.00112,0.0886,0.85,115.61,1,0
0.525,0.726,7.0,-8.381,1.0,0.0306,0.04,0.0033200000000000005,0.0564,0.6859999999999999,185.513,1,0
0.49,0.516,7.0,-12.549000000000001,1.0,0.0265,0.20800000000000002,0.0,0.10099999999999999,0.22,73.922,1,0
0.41600000000000004,0.446,7.0,-9.557,0.0,0.0291,0.0524,0.0,0.0891,0.278,151.328,1,1
0.584,0.9390000000000001,1.0,-3.0810000000000004,0.0,0.0538,0.00081,0.0,0.337,0.7829999999999999,141.007,1,0
0.6759999999999999,0.8740000000000001,10.0,-6.959,1.0,0.0446,0.0216,0.00144,0.342,0.8440000000000001,111.87100000000001,1,1
0.59,0.773,6.0,-5.183,1.0,0.0286,0.221,5.4899999999999986e-05,0.102,0.679,147.377,1,1
0.613,0.72,0.0,-7.9570000000000025,1.0,0.0425,0.0132,0.0,0.10400000000000001,0.561,117.34100000000001,1,1
0.754,0.47200000000000003,8.0,-11.787,1.0,0.0807,0.257,2.09e-05,0.121,0.613,169.199,1,1
0.7509999999999999,0.731,6.0,-4.419,0.0,0.0308,0.0838,0.0,0.0556,0.973,97.007,1,1
0.546,0.693,7.0,-6.807,1.0,0.0261,0.0577,0.000259,0.105,0.39799999999999996,95.448,1,1
0.32899999999999996,0.861,11.0,-5.855,0.0,0.147,0.007890000000000001,2.88e-06,0.0844,0.599,195.303,1,1
0.606,0.9209999999999999,0.0,-2.9160000000000004,0.0,0.0603,0.0136,2.45e-06,0.335,0.647,95.259,1,0
0.7240000000000001,0.47200000000000003,6.0,-11.298,0.0,0.0279,0.631,0.0374,0.0968,0.779,97.11,1,1
0.782,0.522,5.0,-14.895999999999999,0.0,0.0357,0.0907,0.00224,0.032,0.978,120.057,1,0
0.429,0.413,4.0,-9.566,1.0,0.032,0.669,7.9e-06,0.28800000000000003,0.155,149.312,1,1
0.764,0.887,11.0,-3.725,1.0,0.0738,0.0816,0.00010800000000000001,0.847,0.721,118.421,1,1
0.626,0.632,0.0,-8.692,0.0,0.0287,0.18100000000000002,0.0,0.146,0.7,114.59299999999999,1,0
0.40299999999999997,0.282,10.0,-7.95,1.0,0.0287,0.6940000000000001,0.0,0.0914,0.204,128.113,1,1
0.6559999999999999,0.746,8.0,-5.379,1.0,0.0325,0.237,0.0,0.0214,0.96,140.865,1,1
0.652,0.603,7.0,-6.903,1.0,0.0247,0.293,0.0,0.0816,0.353,90.99700000000001,1,0
0.6890000000000001,0.7020000000000001,6.0,-5.642,0.0,0.0261,0.21600000000000005,0.0,0.159,0.484,99.031,1,1
0.531,0.5539999999999999,0.0,-5.231,1.0,0.0265,0.215,0.0,0.10099999999999999,0.102,141.434,1,1
0.599,0.904,7.0,-7.157,1.0,0.0334,1.24e-05,0.529,0.0876,0.415,105.148,1,0
0.5770000000000001,0.7490000000000001,5.0,-7.215,0.0,0.0279,0.599,0.0112,0.183,0.261,130.969,1,1
0.3720000000000001,0.865,2.0,-4.918,1.0,0.0381,0.000453,0.0,0.23399999999999999,0.478,174.53,1,0
0.7759999999999999,0.878,9.0,-3.377,1.0,0.0304,0.00141,0.000204,0.0574,0.96,130.02200000000002,1,0
0.645,0.8759999999999999,6.0,-3.665,1.0,0.0527,0.0154,0.0,0.215,0.544,123.059,1,1
0.466,0.61,7.0,-5.937,1.0,0.0354,0.053,0.0,0.11699999999999999,0.366,160.225,1,1
0.828,0.662,7.0,-6.419,1.0,0.0461,0.0394,2.02e-05,0.191,0.847,105.014,1,1
0.675,0.545,7.0,-5.614,0.0,0.0443,0.261,0.0,0.162,0.445,60.048,1,1
0.645,0.843,0.0,-4.072,1.0,0.0475,0.10400000000000001,0.0,0.249,0.534,92.35700000000001,1,0
0.75,0.391,8.0,-7.0870000000000015,0.0,0.0831,0.27699999999999997,5.99e-06,0.0759,0.711,146.191,1,1
0.462,0.7190000000000001,4.0,-5.109,0.0,0.251,0.0136,0.0,0.22399999999999998,0.4270000000000001,81.66,1,1
0.594,0.653,11.0,-6.397,1.0,0.0478,0.218,0.00149,0.0982,0.3670000000000001,152.94799999999995,1,0
0.614,0.445,1.0,-17.090999999999998,0.0,0.424,0.00268,0.0194,0.335,0.626,202.19099999999997,1,1
0.47100000000000003,0.784,4.0,-3.3369999999999997,1.0,0.0315,0.3720000000000001,4.55e-05,0.705,0.387,149.91,1,0
0.53,0.95,6.0,-10.552999999999999,1.0,0.0423,0.000517,0.821,0.13,0.507,126.86,1,0
0.8109999999999999,0.725,8.0,-7.202999999999999,1.0,0.0491,0.0843,0.0059,0.0567,0.698,120.242,1,1
0.684,0.684,1.0,-13.337,1.0,0.0418,0.385,0.29,0.106,0.616,113.988,1,0
0.33399999999999996,0.986,4.0,-1.046,0.0,0.0576,0.00011399999999999999,0.0353,0.0805,0.48,124.66799999999999,1,1
0.593,0.642,2.0,-7.284,1.0,0.0299,0.313,0.000582,0.0804,0.736,76.403,1,0
0.581,0.607,4.0,-8.458,1.0,0.027999999999999997,0.18899999999999997,1.6e-06,0.0882,0.213,102.03,1,1
0.40700000000000003,0.627,10.0,-6.769,1.0,0.03,0.11199999999999999,0.000266,0.13,0.43799999999999994,187.676,1,1
0.685,0.8190000000000001,1.0,-8.686,0.0,0.0405,0.20600000000000002,2.23e-06,0.0251,0.937,109.855,1,1
0.652,0.366,1.0,-11.492,1.0,0.0301,0.5,2.7000000000000002e-05,0.127,0.28800000000000003,137.264,1,1
0.584,0.857,2.0,-5.103,1.0,0.033,0.0041600000000000005,0.0008960000000000002,0.276,0.742,108.027,1,1
0.478,0.856,1.0,-4.881,0.0,0.0387,0.0192,0.0,0.107,0.45399999999999996,91.99799999999999,1,1
0.634,0.9470000000000001,8.0,-3.424,0.0,0.11199999999999999,0.0070599999999999994,0.0,0.16699999999999998,0.784,143.914,1,0
0.639,0.905,11.0,-3.0439999999999996,1.0,0.0409,0.008759999999999999,1.54e-06,0.364,0.792,127.97200000000001,1,1
0.7070000000000001,0.7240000000000001,11.0,-3.887,0.0,0.051,0.0448,0.0,0.07200000000000001,0.659,108.984,1,0
0.95,0.665,5.0,-4.2860000000000005,0.0,0.061,0.0339,0.0,0.0453,0.76,104.50399999999999,1,1
0.629,0.655,2.0,-3.798,1.0,0.0302,0.10300000000000001,0.0,0.12,0.764,76.7,1,1
0.489,0.561,4.0,-7.933,1.0,0.0274,0.2,4.5600000000000004e-05,0.179,0.23800000000000002,83.45700000000002,1,0
0.713,0.8059999999999999,6.0,-7.2620000000000005,0.0,0.0472,0.0473,0.0,0.275,0.863,112.073,1,1
0.598,0.244,9.0,-8.003,1.0,0.0374,0.767,3.3799999999999995e-05,0.106,0.225,117.10799999999999,1,1
0.7120000000000001,0.657,10.0,-5.888,0.0,0.149,0.0577,0.0,0.23399999999999999,0.4370000000000001,97.993,1,0
0.703,0.855,9.0,-4.822,1.0,0.0328,0.205,9.84e-05,0.514,0.883,120.307,1,1
0.526,0.7809999999999999,7.0,-3.673,1.0,0.0369,0.0613,0.0,0.121,0.358,142.06,1,1
0.6729999999999999,0.785,10.0,-2.8939999999999997,0.0,0.35100000000000003,0.0485,3.65e-06,0.0397,0.85,84.60700000000001,1,1
0.47600000000000003,0.584,10.0,-12.357000000000001,1.0,0.038,0.11900000000000001,0.0,0.27399999999999997,0.41700000000000004,88.02600000000002,1,0
0.665,0.991,7.0,-6.725,1.0,0.256,0.0117,0.00392,0.33899999999999997,0.0676,152.596,1,1
0.638,0.413,9.0,-5.7589999999999995,1.0,0.0256,0.4,0.0,0.0845,0.33399999999999996,89.126,1,1
0.762,0.415,3.0,-11.262,1.0,0.0302,0.423,0.0,0.316,0.5670000000000001,113.975,1,1
0.67,0.616,10.0,-6.1229999999999976,1.0,0.225,0.573,0.0,0.0535,0.523,120.12899999999999,1,1
0.534,0.485,9.0,-8.045,1.0,0.0467,0.537,1.79e-06,0.10400000000000001,0.102,80.923,1,1
0.695,0.731,5.0,-2.15,1.0,0.034,0.318,0.0,0.14300000000000002,0.4970000000000001,122.522,1,1
0.47200000000000003,0.672,10.0,-4.997,0.0,0.212,0.358,0.0,0.10800000000000001,0.392,81.813,1,0
0.688,0.98,5.0,-4.862,0.0,0.034,0.0693,0.462,0.16,0.5379999999999999,132.99200000000002,1,1
0.638,0.665,1.0,-7.257999999999999,0.0,0.031,0.046,5.7999999999999995e-06,0.0509,0.248,90.425,1,1
0.465,0.978,0.0,-4.0710000000000015,1.0,0.129,0.00137,0.000525,0.972,0.38,129.965,1,0
0.446,0.764,10.0,-5.042,1.0,0.033,0.00135,0.0,0.099,0.5429999999999999,172.09400000000005,1,1
0.68,0.65,7.0,-6.336,1.0,0.0378,0.00203,0.0,0.0622,0.486,123.238,1,1
0.5579999999999999,0.97,2.0,-4.265,1.0,0.0414,0.0752,0.000525,0.38799999999999996,0.825,126.925,1,1
0.4370000000000001,0.9129999999999999,7.0,-4.315,1.0,0.0972,0.0171,0.0,0.284,0.537,167.861,1,0
0.595,0.985,9.0,-4.337,0.0,0.0885,0.0187,0.000297,0.0666,0.462,128.006,1,1
0.322,0.25,0.0,-11.450999999999999,0.0,0.03,0.892,0.0,0.12,0.35200000000000004,137.714,1,0
0.585,0.7759999999999999,5.0,-5.898,1.0,0.0459,0.0572,7.74e-06,0.3,0.4270000000000001,77.987,1,1
0.706,0.8009999999999999,5.0,-6.3329999999999975,1.0,0.0399,0.00577,0.0,0.0822,0.63,100.01299999999999,1,1
0.722,0.777,11.0,-6.761,0.0,0.0371,0.15,0.0,0.37799999999999995,0.7070000000000001,107.804,1,1
0.7509999999999999,0.568,5.0,-5.431,0.0,0.0872,0.136,0.0,0.0288,0.6459999999999999,128.002,1,1
0.496,0.5770000000000001,9.0,-5.305,1.0,0.0257,0.23399999999999999,2.4e-06,0.109,0.381,143.014,1,1
0.198,0.23600000000000002,11.0,-7.586,1.0,0.0397,0.0226,0.77,0.0943,0.0722,129.211,1,1
0.529,0.922,3.0,-3.84,1.0,0.0459,0.000198,0.0,0.26,0.628,109.84700000000001,1,1
0.33799999999999997,0.5589999999999999,0.0,-7.053,1.0,0.11800000000000001,0.252,0.0,0.38,0.276,168.489,1,0
0.502,0.94,7.0,-5.178,1.0,0.084,0.000413,0.542,0.5529999999999999,0.14400000000000002,119.762,1,1
0.813,0.7240000000000001,0.0,-3.987,1.0,0.0738,0.133,0.0,0.114,0.688,131.05,1,1
0.644,0.856,0.0,-10.663,1.0,0.0526,0.0766,0.0,0.0813,0.542,121.055,1,0
0.644,0.5479999999999999,1.0,-5.416,0.0,0.0286,0.0209,8.68e-06,0.134,0.166,90.042,1,1
0.557,0.5489999999999999,0.0,-6.6739999999999995,1.0,0.0246,0.272,0.0,0.109,0.268,139.945,1,1
0.433,0.8540000000000001,9.0,-3.8680000000000003,1.0,0.0483,0.000336,0.000177,0.162,0.368,89.4,1,1
0.594,0.615,6.0,-6.526,1.0,0.0338,0.0132,9.41e-06,0.154,0.722,119.84299999999999,1,1
0.589,0.892,2.0,-3.197,1.0,0.0365,0.0633,0.0,0.149,0.76,131.951,1,1
0.431,0.94,3.0,-4.462,0.0,0.0563,0.00916,0.0,0.142,0.484,157.477,1,1
0.392,0.9279999999999999,0.0,-3.702,1.0,0.153,0.18899999999999997,0.0,0.183,0.765,188.72,1,1
0.518,0.846,9.0,-3.313,1.0,0.07,0.0216,2.1600000000000007e-05,0.0871,0.278,158.74,1,1
0.40700000000000003,0.743,6.0,-9.338,1.0,0.0458,0.198,0.0,0.08,0.6829999999999999,203.548,1,1
0.675,0.5529999999999999,7.0,-7.775,1.0,0.0486,0.0863,7.58e-06,0.11800000000000001,0.594,90.02,1,1
0.574,0.325,2.0,-9.088,1.0,0.0368,0.701,0.0,0.282,0.3720000000000001,183.625,1,1
0.512,0.8859999999999999,4.0,-5.9060000000000015,1.0,0.0402,0.067,0.00159,0.865,0.693,137.764,1,1
0.606,0.706,0.0,-9.665,1.0,0.0379,0.36200000000000004,0.0,0.16,0.8190000000000001,174.533,1,1
0.483,0.79,6.0,-4.737,1.0,0.0371,0.179,0.0,0.165,0.565,85.992,1,0
0.647,0.7290000000000001,5.0,-6.251,1.0,0.0236,0.0206,0.0489,0.134,0.687,94.01,1,1
0.544,0.498,11.0,-9.984,0.0,0.0279,0.353,0.0117,0.125,0.106,114.984,1,1
0.5,0.975,10.0,-3.176,0.0,0.0824,0.000123,0.000379,0.10400000000000001,0.767,138.005,1,1
0.873,0.872,9.0,-0.883,0.0,0.17,0.252,0.0,0.335,0.6829999999999999,97.978,1,1
0.524,0.635,5.0,-7.22,0.0,0.302,0.27,0.0,0.341,0.603,127.618,1,0
0.637,0.89,0.0,-3.877,1.0,0.0312,0.0832,1.9e-06,0.0892,0.9279999999999999,123.00200000000001,1,1
0.5920000000000001,0.594,8.0,-9.017000000000001,1.0,0.0334,0.565,0.00361,0.0497,0.68,136.10399999999998,1,1
0.501,0.37799999999999995,4.0,-9.37,1.0,0.028999999999999998,0.735,0.0,0.11900000000000001,0.17800000000000002,119.98700000000001,1,1
0.6729999999999999,0.8420000000000001,3.0,-4.627,1.0,0.0365,0.06,0.00025699999999999996,0.184,0.897,125.571,1,1
0.632,0.9259999999999999,4.0,-3.463,1.0,0.0322,0.047,0.000169,0.11599999999999999,0.889,112.05799999999999,1,1
0.431,0.8029999999999999,4.0,-4.459,1.0,0.0364,0.0016699999999999998,0.0,0.331,0.309,147.048,1,1
0.6459999999999999,0.812,6.0,-3.932,1.0,0.254,0.218,0.0,0.299,0.6940000000000001,95.014,1,1
0.508,0.821,2.0,-5.279,1.0,0.0395,0.223,0.0,0.316,0.46299999999999997,75.057,1,1
0.47700000000000004,0.728,0.0,-5.71,1.0,0.0831,0.358,0.0,0.11,0.69,89.209,1,1
0.465,0.919,4.0,-4.025,1.0,0.0408,1.83e-05,2.07e-05,0.262,0.537,135.997,1,1
0.461,0.267,0.0,-8.514,1.0,0.0278,0.8340000000000001,2.0300000000000002e-05,0.107,0.48100000000000004,87.91799999999998,1,1
0.575,0.797,9.0,-5.2,1.0,0.0305,0.154,0.0,0.282,0.7440000000000001,90.90700000000001,1,1
0.341,0.662,9.0,-5.023,0.0,0.0335,0.105,0.0,0.113,0.2,174.875,1,1
0.557,0.8759999999999999,0.0,-4.165,1.0,0.102,0.0518,0.0,0.0789,0.762,170.00099999999995,1,1
0.302,0.461,5.0,-6.166,0.0,0.0292,0.43,5.61e-06,0.122,0.0932,142.434,1,1
0.59,0.5589999999999999,5.0,-8.916,1.0,0.0269,0.158,3.96e-06,0.361,0.311,114.32700000000001,1,0
0.63,0.6609999999999999,1.0,-5.11,0.0,0.045,0.2,0.0,0.17,0.311,156.005,1,0
0.7490000000000001,0.605,8.0,-9.359,0.0,0.086,0.00186,0.0381,0.115,0.966,142.024,1,1
0.6829999999999999,0.59,1.0,-5.422999999999999,1.0,0.45799999999999996,0.326,0.0,0.14800000000000002,0.653,100.89200000000001,1,1
0.585,0.4970000000000001,7.0,-6.643,1.0,0.0264,0.495,0.0,0.11699999999999999,0.102,120.309,1,1
0.602,0.33799999999999997,11.0,-12.370999999999999,1.0,0.0293,0.727,0.0,0.0849,0.25,126.23200000000001,1,1
0.5670000000000001,0.45399999999999996,0.0,-10.237,1.0,0.0318,0.474,5.93e-06,0.185,0.304,87.94,1,0
0.5760000000000001,0.713,7.0,-7.808,1.0,0.0273,0.125,0.0,0.0687,0.498,86.999,1,1
0.857,0.8009999999999999,0.0,-6.499,1.0,0.0618,0.332,1.2e-06,0.0789,0.753,96.009,1,1
0.556,0.6509999999999999,7.0,-4.396,1.0,0.0266,0.067,0.0,0.145,0.203,95.485,1,1
0.685,0.6779999999999999,9.0,-7.197,0.0,0.0621,0.00998,0.0,0.0339,0.875,173.21900000000005,1,1
0.623,0.7090000000000001,2.0,-5.824,1.0,0.0334,0.113,0.0,0.361,0.544,107.34299999999999,1,0
0.6679999999999999,0.861,7.0,-2.03,1.0,0.0312,0.16,0.0,0.102,0.8290000000000001,105.587,1,1
0.267,0.7929999999999999,4.0,-7.12,1.0,0.0415,0.0247,0.0,0.0634,0.526,174.118,1,1
0.816,0.9129999999999999,5.0,-5.042,0.0,0.0997,0.469,0.0,0.331,0.915,124.57799999999999,1,0
0.74,0.738,6.0,-9.849,0.0,0.0399,0.0303,0.00406,0.0324,0.971,112.589,1,1
0.484,0.7759999999999999,9.0,-6.48,1.0,0.0312,0.00371,0.109,0.131,0.495,171.935,1,1
0.321,0.746,11.0,-10.413,1.0,0.0448,0.23600000000000002,3.78e-05,0.26,0.914,185.764,1,0
0.595,0.855,0.0,-8.806000000000003,1.0,0.0317,0.00463,0.000755,0.0408,0.818,120.145,1,1
0.41700000000000004,0.488,2.0,-7.029,1.0,0.0292,0.0423,0.0,0.0959,0.20600000000000002,188.209,1,1
0.626,0.532,8.0,-8.097000000000001,1.0,0.0351,0.413,0.0,0.11599999999999999,0.19699999999999998,116.62100000000001,1,1
0.35600000000000004,0.917,9.0,-6.006,1.0,0.0479,0.0335,0.0,0.406,0.518,171.176,1,0
0.578,0.894,10.0,-5.42,1.0,0.0296,0.0103,2.66e-06,0.21600000000000005,0.741,165.98,1,1
0.6609999999999999,0.973,0.0,-2.9939999999999998,0.0,0.037000000000000005,0.11,1.74e-05,0.617,0.75,108.037,1,1
0.256,0.46299999999999997,5.0,-10.959000000000001,1.0,0.0382,0.442,0.0,0.121,0.354,205.362,1,1
0.33299999999999996,0.524,10.0,-6.787999999999999,1.0,0.0301,0.19399999999999998,0.0,0.124,0.43799999999999994,73.393,1,1
0.935,0.75,11.0,-5.113,0.0,0.251,0.039,0.0,0.18,0.451,99.87299999999999,1,0
0.65,0.299,8.0,-10.76,1.0,0.03,0.605,0.0118,0.21899999999999997,0.294,123.59700000000001,1,0
0.5539999999999999,0.58,11.0,-8.05,0.0,0.0322,0.344,0.00842,0.0989,0.402,167.83,1,0
0.391,0.831,2.0,-3.892,1.0,0.0613,0.000153,0.0019199999999999998,0.141,0.6829999999999999,139.946,1,1
0.599,0.785,3.0,-4.013,1.0,0.0309,0.44799999999999995,0.00336,0.151,0.52,140.046,1,0
0.563,0.5920000000000001,9.0,-4.5710000000000015,1.0,0.0276,0.209,5.08e-05,0.132,0.136,104.016,1,0
0.495,0.612,2.0,-6.57,1.0,0.0303,0.41,0.0,0.0974,0.366,148.083,1,0
0.772,0.5710000000000001,2.0,-6.117999999999999,1.0,0.0318,0.382,0.000717,0.0924,0.86,107.064,1,1
0.645,0.693,0.0,-6.481,1.0,0.0344,0.0811,1.22e-05,0.175,0.5529999999999999,97.555,1,1
0.594,0.7120000000000001,5.0,-4.418,1.0,0.0273,0.04,0.0,0.309,0.47600000000000003,99.97200000000001,1,1
